CustomerID,Age,Gender,Income,Region,AccountType,AccountBalance,CreditScore,LoanType,LoanAmount,InterestRate,LoanStatus,CustomerTenureYears,NumTransactionsLastMonth,AvgTransactionValue,LastTransactionDate,RiskLevel
CUST01534,38,Female,34164.0,Sindh,Savings,91958.44,713.0,No Loan,0.0,0.0,No Loan,2,12,2385.37,2026-07-04,Low Risk
CUST01535,18,Female,20659.0,Punjab,Current,26138.66,600.0,Home Loan,2254086.64,17.53,Rejected,13,12,1315.6,2026-08-17,High Risk
CUST01536,27,Male,20000.0,Sindh,Salary Account,73220.99,592.0,No Loan,0.0,0.0,No Loan,3,11,708.18,2026-07-24,Medium Risk
CUST01537,37,Female,63205.0,Sindh,Current,260456.9,722.0,No Loan,0.0,0.0,No Loan,4,11,5275.96,2026-08-19,Low Risk
CUST01538,34,Male,42692.0,Azad Kashmir,Savings,66744.7,721.0,Personal Loan,1014646.86,13.59,Approved,7,15,158.67,2026-07-23,Low Risk
CUST01539,49,Female,63578.0,Islamabad Capital Territory,Savings,38554.28,591.0,Car Loan,510429.15,17.51,Closed,5,8,4546.46,2026-07-02,Medium Risk
CUST01540,38,Male,100372.0,Sindh,Fixed Deposit,0.0,608.0,Car Loan,252973.02,12.67,Pending,5,6,5360.76,2026-08-06,Medium Risk
CUST01541,33,Male,20000.0,Punjab,Salary Account,27324.13,655.0,No Loan,0.0,0.0,No Loan,2,8,1064.05,2026-08-16,Medium Risk
CUST01542,29,Female,58026.0,Punjab,Fixed Deposit,17334.84,606.0,Car Loan,434999.1,15.4,Closed,0,16,3165.61,2026-07-16,Medium Risk
CUST01543,52,Male,85576.0,Punjab,Savings,203217.86,710.0,Personal Loan,1382429.84,9.09,Approved,0,10,1038.94,2026-07-17,Low Risk
CUST01544,34,Male,21570.0,Punjab,Fixed Deposit,66162.87,698.0,No Loan,0.0,0.0,No Loan,4,9,540.11,2026-06-30,Medium Risk
CUST01545,43,Female,82514.0,Punjab,Current,226866.88,635.0,Business Loan,291906.3,16.56,Rejected,4,14,3533.73,2026-07-29,High Risk
CUST01546,30,Female,20000.0,Sindh,Current,35682.39,677.0,Car Loan,72319.22,9.55,Approved,7,10,968.17,2026-08-19,Medium Risk
CUST01547,30,Female,27412.0,Sindh,Savings,55187.58,645.0,No Loan,0.0,0.0,No Loan,10,13,2160.97,2026-08-17,Medium Risk
CUST01548,40,Male,58777.0,Khyber Pakhtunkhwa,Fixed Deposit,65051.67,593.0,Personal Loan,590364.99,10.96,Approved,6,16,1712.44,2026-08-08,Medium Risk
CUST01549,49,Female,89716.0,Balochistan,Current,291838.68,628.0,Business Loan,1181941.84,10.6,Rejected,0,4,1951.17,2026-08-21,High Risk
CUST01550,40,Male,56601.0,Khyber Pakhtunkhwa,Current,114398.01,652.0,Home Loan,1680220.19,11.39,Closed,10,8,3338.29,2026-08-04,Medium Risk
CUST01551,42,Female,25322.0,Khyber Pakhtunkhwa,Current,85816.14,613.0,Personal Loan,92010.56,17.29,Approved,9,14,1627.48,2026-08-13,Medium Risk
CUST01552,42,Female,40193.0,Punjab,Current,170682.59,615.0,No Loan,0.0,0.0,No Loan,0,18,1797.83,2026-07-27,Medium Risk
CUST01553,39,Male,58368.0,Khyber Pakhtunkhwa,Savings,163864.47,630.0,No Loan,0.0,0.0,No Loan,2,8,4781.61,2026-07-04,Medium Risk
CUST01554,30,Male,70820.0,Punjab,Savings,212507.39,648.0,Personal Loan,464399.36,21.56,Approved,1,12,2156.77,2026-07-09,Medium Risk
CUST01555,53,Female,58819.0,Islamabad Capital Territory,Current,19404.93,645.0,No Loan,0.0,0.0,No Loan,0,8,175.09,2026-07-05,Medium Risk
CUST01556,25,Male,20000.0,Sindh,Savings,48944.55,610.0,No Loan,0.0,0.0,No Loan,4,15,1968.78,2026-08-13,Medium Risk
CUST01557,23,Male,52993.0,Punjab,Current,85665.5,560.0,No Loan,0.0,0.0,No Loan,10,10,2197.34,2026-06-28,High Risk
CUST01558,40,Male,67704.0,Khyber Pakhtunkhwa,Savings,168091.66,542.0,No Loan,0.0,0.0,No Loan,3,5,2644.94,2026-07-30,High Risk
CUST01559,40,Male,76626.0,Sindh,Current,225574.82,753.0,No Loan,0.0,0.0,No Loan,18,18,2091.64,2026-07-19,Low Risk
CUST01560,33,Male,29296.0,Sindh,Current,87530.98,642.0,No Loan,0.0,0.0,No Loan,4,16,1762.16,2026-08-14,Medium Risk
CUST01561,39,Male,66877.0,Khyber Pakhtunkhwa,Current,87532.3,661.0,Home Loan,2714765.74,17.07,Closed,5,17,2497.93,2026-07-30,Medium Risk
CUST01562,39,Male,20000.0,Khyber Pakhtunkhwa,Current,85802.53,727.0,Personal Loan,1224333.07,21.74,Rejected,3,11,583.45,2026-08-02,High Risk
CUST01563,19,Male,31551.0,Islamabad Capital Territory,Fixed Deposit,90339.94,630.0,Business Loan,4992163.97,16.31,Approved,7,6,1849.96,2026-07-02,Medium Risk
CUST01564,34,Male,41608.0,Punjab,Salary Account,62649.78,525.0,No Loan,0.0,0.0,No Loan,0,11,3172.62,2026-07-15,High Risk
CUST01565,38,Male,46580.0,Sindh,Savings,159639.25,679.0,Personal Loan,707009.88,19.18,Approved,9,14,2824.33,2026-08-25,Medium Risk
CUST01566,37,Male,111757.0,Punjab,Savings,60651.54,642.0,No Loan,0.0,0.0,No Loan,29,5,5101.23,2026-08-09,Medium Risk
CUST01567,32,Male,26332.0,Punjab,Salary Account,28007.02,627.0,Business Loan,454488.05,21.52,Approved,4,11,1263.27,2026-07-28,Medium Risk
CUST01568,35,Male,52814.0,Punjab,Savings,35040.13,679.0,Personal Loan,898308.57,19.01,Approved,0,9,4183.82,2026-08-12,Medium Risk
CUST01569,34,Female,38740.0,Punjab,Salary Account,20404.88,717.0,No Loan,0.0,0.0,No Loan,3,6,2926.9,2026-08-15,Low Risk
CUST01570,39,Female,31342.0,Khyber Pakhtunkhwa,Fixed Deposit,107589.84,652.0,No Loan,0.0,0.0,No Loan,3,14,1061.29,2026-07-01,Medium Risk
CUST01571,21,Male,61007.0,Khyber Pakhtunkhwa,Current,50792.78,688.0,No Loan,0.0,0.0,No Loan,1,12,3124.46,2026-08-24,Medium Risk
CUST01572,27,Female,51868.0,Punjab,Current,152285.72,560.0,Education Loan,933475.21,18.24,Approved,1,9,2858.29,2026-08-04,High Risk
CUST01573,58,Male,87168.0,Khyber Pakhtunkhwa,Savings,279949.57,641.0,Personal Loan,85706.91,10.65,Closed,6,13,5506.74,2026-07-23,Medium Risk
CUST01574,18,Male,20000.0,Punjab,Savings,36263.47,596.0,No Loan,0.0,0.0,No Loan,5,12,1424.47,2026-08-06,Medium Risk
CUST01575,38,Female,45743.0,Sindh,Savings,85001.32,630.0,No Loan,0.0,0.0,No Loan,14,10,1419.22,2026-07-17,Medium Risk
CUST01576,18,Female,94741.0,Punjab,Current,401150.06,559.0,Home Loan,2884325.02,9.08,Rejected,3,15,5468.85,2026-08-18,High Risk
CUST01577,18,Female,39208.0,Gilgit-Baltistan,Savings,99885.05,509.0,Personal Loan,998480.02,17.07,Pending,0,10,2277.79,2026-08-12,High Risk
CUST01578,27,Male,63994.0,Khyber Pakhtunkhwa,Current,212828.06,655.0,No Loan,0.0,0.0,No Loan,5,13,5572.63,2026-08-04,Medium Risk
CUST01579,34,Female,45948.0,Punjab,Fixed Deposit,138618.59,607.0,Car Loan,555926.03,20.17,Approved,0,10,1315.76,2026-07-07,Medium Risk
CUST01580,43,Male,91764.0,Punjab,Fixed Deposit,413226.07,688.0,Car Loan,633137.53,11.11,Pending,8,7,2085.73,2026-08-23,Medium Risk
CUST01581,51,Male,82810.0,Sindh,Current,370451.61,703.0,Business Loan,1215807.26,12.06,Approved,8,11,3613.16,2026-07-22,Low Risk
CUST01582,45,Male,67600.0,Punjab,Current,144572.38,565.0,Education Loan,92161.99,14.51,Approved,11,6,1687.94,2026-08-20,High Risk
CUST01583,34,Male,51918.5,Sindh,Savings,268431.47,722.0,Home Loan,1102748.33,16.65,Closed,2,17,2641.36,2026-06-30,Low Risk
CUST01584,43,Male,104490.0,Khyber Pakhtunkhwa,Current,227740.03,718.0,Car Loan,1081200.4,11.68,Rejected,0,14,1110.35,2026-07-04,High Risk
CUST01585,18,Female,57981.0,Khyber Pakhtunkhwa,Savings,105015.13,659.0,Personal Loan,787729.92,16.9,Approved,10,12,2590.47,2026-07-06,Medium Risk
CUST01586,19,Female,40001.0,Punjab,Salary Account,97240.85,698.0,No Loan,0.0,0.0,No Loan,6,10,1121.07,2026-07-06,Medium Risk
CUST01587,27,Female,42402.0,Balochistan,Salary Account,97927.71,573.0,No Loan,0.0,0.0,No Loan,0,12,2560.66,2026-07-16,High Risk
CUST01588,18,Female,25692.0,Khyber Pakhtunkhwa,Savings,47740.37,591.0,Personal Loan,985289.78,17.25,Approved,1,13,709.69,2026-08-08,Medium Risk
CUST01589,28,Male,31066.0,Punjab,Salary Account,83262.17,641.0,Personal Loan,1251578.73,20.14,Approved,2,15,1344.94,2026-07-17,Medium Risk
CUST01590,30,Male,43614.0,Khyber Pakhtunkhwa,Current,18389.6,742.0,Personal Loan,568490.08,11.13,Closed,4,10,1742.1,2026-08-22,Low Risk
CUST01591,32,Male,33887.0,Sindh,Savings,38995.4,597.0,No Loan,0.0,0.0,No Loan,8,14,1487.2,2026-08-19,Medium Risk
CUST01592,22,Male,20000.0,Punjab,Current,71179.9,591.0,No Loan,0.0,0.0,No Loan,1,9,953.6,2026-08-16,Medium Risk
CUST01593,41,Female,88581.0,Punjab,Savings,91113.47,699.0,Car Loan,681787.07,21.63,Pending,0,14,5467.94,2026-07-12,Medium Risk
CUST01594,25,Male,40295.0,Sindh,Savings,64472.51,568.0,No Loan,0.0,0.0,No Loan,0,7,2218.18,2026-08-04,High Risk
CUST01595,20,Male,74749.0,Punjab,Fixed Deposit,31921.1,598.0,No Loan,0.0,0.0,No Loan,0,15,4521.12,2026-07-30,Medium Risk
CUST01596,18,Male,54948.0,Balochistan,Savings,72355.74,650.0,No Loan,0.0,0.0,No Loan,3,7,2467.14,2026-07-04,Medium Risk
CUST01597,63,Female,80650.0,Punjab,Savings,133078.19,733.0,Home Loan,56152.25,9.36,Approved,3,11,130.44,2026-07-15,Low Risk
CUST01598,37,Male,60265.0,Punjab,Current,157636.4,739.0,Car Loan,1137903.17,15.21,Approved,11,8,3806.23,2026-07-29,Low Risk
CUST01599,40,Female,63828.0,Sindh,Fixed Deposit,193591.49,636.0,Personal Loan,604082.93,12.75,Approved,0,10,5185.7,2026-07-27,Medium Risk
CUST01600,35,Female,42302.0,Khyber Pakhtunkhwa,Savings,55653.7,706.0,No Loan,0.0,0.0,No Loan,4,8,3252.27,2026-07-07,Low Risk
CUST01601,44,Female,77622.0,Punjab,Savings,78671.38,640.0,Business Loan,4366492.84,18.2,Approved,2,14,5976.08,2026-08-22,Medium Risk
CUST01602,25,Male,50053.0,Khyber Pakhtunkhwa,Current,89243.33,703.0,No Loan,0.0,0.0,No Loan,10,15,3210.33,2026-07-06,Low Risk
CUST01603,42,Female,71651.0,Sindh,Savings,12956.05,549.0,Education Loan,180889.91,15.5,Rejected,23,16,3583.73,2026-08-05,High Risk
CUST01604,37,Male,20000.0,Sindh,Salary Account,68084.31,572.0,Personal Loan,157084.7,15.24,Pending,6,5,580.31,2026-08-09,High Risk
CUST01605,33,Male,28133.0,Punjab,Current,124029.86,612.0,Business Loan,805343.95,11.09,Approved,1,15,2473.78,2026-08-02,Medium Risk
CUST01606,50,Female,80228.0,Khyber Pakhtunkhwa,Fixed Deposit,142267.24,702.0,No Loan,0.0,0.0,No Loan,2,11,2415.32,2026-08-16,Low Risk
CUST01607,34,Female,20000.0,Punjab,Current,79409.18,591.0,No Loan,0.0,0.0,No Loan,0,15,1147.71,2026-07-30,Medium Risk
CUST01608,22,Female,23247.0,Islamabad Capital Territory,Fixed Deposit,32500.91,593.0,Car Loan,785490.95,11.31,Pending,1,13,1160.87,2026-08-15,Medium Risk
CUST01609,43,Male,29733.0,Sindh,Savings,0.0,629.0,Home Loan,3289378.19,21.36,Rejected,7,9,1359.22,2026-06-28,High Risk
CUST01610,46,Male,66996.0,Punjab,Fixed Deposit,121010.98,667.0,Business Loan,2312285.41,19.5,Approved,4,9,1616.68,2026-06-29,Medium Risk
CUST01611,44,Female,47161.0,Punjab,Savings,21527.33,698.0,No Loan,0.0,0.0,No Loan,6,10,2907.16,2026-08-04,Medium Risk
CUST01612,35,Male,38454.0,Khyber Pakhtunkhwa,Current,121949.95,615.0,Car Loan,1376475.18,13.05,Approved,11,10,2418.4,2026-07-31,Medium Risk
CUST01613,29,Female,61561.0,Punjab,Savings,218730.78,644.0,No Loan,0.0,0.0,No Loan,2,13,3919.49,2026-08-05,Medium Risk
CUST01614,36,Male,34389.0,Khyber Pakhtunkhwa,Current,46277.36,582.0,Car Loan,374536.0,14.91,Approved,4,14,1305.74,2026-08-12,Medium Risk
CUST01615,25,Female,68003.0,Punjab,Current,89514.64,590.0,Car Loan,403705.88,19.86,Closed,3,15,3122.99,2026-07-21,Medium Risk
CUST01616,30,Male,20000.0,Sindh,Savings,73721.05,653.0,Personal Loan,1291855.16,10.15,Approved,3,9,1362.94,2026-08-04,Medium Risk
CUST01617,25,Female,29705.0,Sindh,Savings,94940.0,577.0,Home Loan,1199824.06,8.91,Pending,1,13,1618.14,2026-07-26,High Risk
CUST01618,35,Female,29842.0,Balochistan,Fixed Deposit,71961.75,550.0,Business Loan,658010.23,15.38,Rejected,2,11,2654.3,2026-08-03,High Risk
CUST01619,32,Female,40440.0,Punjab,Savings,55201.45,618.0,No Loan,0.0,0.0,No Loan,0,18,1630.07,2026-07-14,Medium Risk
CUST01620,18,Male,27234.0,Punjab,Savings,106786.73,590.0,Business Loan,1429974.59,12.23,Pending,0,16,1148.72,2026-08-23,Medium Risk
CUST01621,48,Male,77571.0,Punjab,Savings,75777.5,651.0,No Loan,0.0,0.0,No Loan,0,9,4694.04,2026-07-25,Medium Risk
CUST01622,52,Male,49637.0,Sindh,Salary Account,44967.16,538.0,Car Loan,874659.89,20.0,Rejected,3,9,2657.52,2026-08-14,High Risk
CUST01623,36,Male,51168.0,Sindh,Savings,113109.85,577.0,Personal Loan,610148.98,12.58,Approved,4,13,2052.32,2026-08-07,High Risk
CUST01624,27,Male,20000.0,Punjab,Fixed Deposit,37896.45,586.0,No Loan,0.0,0.0,No Loan,0,11,1509.58,2026-07-14,Medium Risk
CUST01625,44,Female,116433.0,Punjab,Savings,400019.51,672.0,Personal Loan,776157.55,13.03,Rejected,0,10,5473.11,2026-07-01,High Risk
CUST01626,39,Female,46062.0,Punjab,Current,109719.1,584.0,No Loan,0.0,0.0,No Loan,1,13,1558.51,2026-06-30,Medium Risk
CUST01627,24,Female,38081.0,Sindh,Savings,45710.9,498.0,Education Loan,1005031.99,9.88,Pending,1,13,2600.09,2026-07-23,High Risk
CUST01628,48,Male,46043.0,Punjab,Savings,58104.26,702.0,Personal Loan,1252311.02,20.52,Approved,0,14,2774.61,2026-07-26,Low Risk
CUST01629,55,Male,116925.0,Punjab,Fixed Deposit,245154.46,807.0,Car Loan,1110624.57,21.65,Approved,0,19,3802.91,2026-07-09,Low Risk
CUST01630,32,Female,46890.0,Punjab,Savings,144494.89,755.0,Home Loan,155737.32,16.74,Approved,12,13,2404.06,2026-08-02,Low Risk
CUST01631,41,Male,53575.0,Sindh,Current,52895.12,677.0,Personal Loan,254061.2,21.37,Rejected,5,20,100.0,2026-07-15,High Risk
CUST01632,50,Male,23768.0,Punjab,Savings,34995.82,555.0,No Loan,0.0,0.0,No Loan,13,13,693.84,2026-08-09,High Risk
CUST01633,29,Female,20000.0,Punjab,Savings,6711.97,664.0,Personal Loan,842907.05,21.9,Approved,0,11,584.65,2026-08-10,Medium Risk
CUST01634,24,Male,51212.0,Punjab,Savings,97240.85,617.0,Personal Loan,450943.54,16.33,Pending,2,10,796.29,2026-08-17,Medium Risk
CUST01635,27,Female,69711.0,Sindh,Savings,191892.08,606.0,Business Loan,2887962.66,21.53,Approved,3,11,4060.32,2026-08-24,Medium Risk
CUST01636,41,Female,69296.0,Punjab,Fixed Deposit,263255.34,761.0,Personal Loan,888025.74,11.15,Approved,10,6,3374.47,2026-07-04,Low Risk
CUST01637,26,Female,20000.0,Punjab,Savings,8466.27,638.0,Education Loan,1243608.62,9.96,Rejected,6,14,482.85,2026-07-19,High Risk
CUST01638,34,Male,78830.0,Punjab,Savings,369354.79,628.0,No Loan,0.0,0.0,No Loan,2,8,2690.15,2026-07-30,Medium Risk
CUST01639,46,Female,61286.0,Punjab,Current,99448.57,614.0,Car Loan,247086.8,9.89,Rejected,5,9,2439.14,2026-07-16,High Risk
CUST01640,31,Male,45060.0,Punjab,Salary Account,113466.96,606.0,Home Loan,1492950.36,15.47,Rejected,7,14,1558.14,2026-07-24,High Risk
CUST01641,20,Male,37322.0,Punjab,Current,46527.05,694.0,No Loan,0.0,0.0,No Loan,7,5,3208.08,2026-07-13,Medium Risk
CUST01642,43,Male,20000.0,Punjab,Salary Account,29369.55,647.0,No Loan,0.0,0.0,No Loan,8,16,1431.15,2026-07-11,Medium Risk
CUST01643,39,Male,27092.0,Punjab,Current,55319.32,638.0,Car Loan,305828.32,17.3,Rejected,20,16,864.91,2026-07-02,High Risk
CUST01644,40,Male,74953.0,Sindh,Savings,301199.65,705.0,No Loan,0.0,0.0,No Loan,2,13,2896.04,2026-07-14,Low Risk
CUST01645,62,Female,70242.0,Punjab,Fixed Deposit,241683.33,636.0,Personal Loan,135014.44,17.94,Closed,8,14,3136.71,2026-07-20,Medium Risk
CUST01646,28,Female,52573.0,Punjab,Current,214029.89,671.0,Personal Loan,256710.18,19.8,Approved,7,12,2315.69,2026-08-02,Medium Risk
CUST01647,53,Female,63555.0,Punjab,Current,181769.91,675.0,No Loan,0.0,0.0,No Loan,2,11,3303.57,2026-07-11,Medium Risk
CUST01648,35,Female,78633.0,Punjab,Current,262348.04,632.0,No Loan,0.0,0.0,No Loan,2,16,5605.39,2026-08-17,Medium Risk
CUST01649,38,Female,35147.0,Sindh,Current,113503.28,606.0,Car Loan,1326475.64,9.87,Pending,8,12,2048.98,2026-07-06,Medium Risk
CUST01650,35,Male,30500.0,Punjab,Fixed Deposit,49871.09,632.0,Personal Loan,1435659.59,10.85,Rejected,2,11,1732.33,2026-07-16,High Risk
CUST01651,36,Female,51918.5,Khyber Pakhtunkhwa,Savings,12000.68,588.0,Home Loan,2727634.4,9.48,Rejected,24,9,1152.64,2026-07-31,High Risk
CUST01652,19,Male,43231.0,Khyber Pakhtunkhwa,Fixed Deposit,67386.75,580.0,No Loan,0.0,0.0,No Loan,0,4,3306.1,2026-07-15,Medium Risk
CUST01653,18,Male,20000.0,Balochistan,Current,35167.17,701.0,Business Loan,3911206.64,8.69,Approved,1,10,1392.46,2026-08-11,Low Risk
CUST01654,43,Male,51918.5,Sindh,Current,82085.47,550.0,Personal Loan,847186.48,12.56,Closed,2,9,1646.57,2026-07-26,High Risk
CUST01655,18,Male,51918.5,Sindh,Fixed Deposit,25836.99,624.0,Personal Loan,433711.84,12.99,Rejected,0,18,770.94,2026-07-27,High Risk
CUST01656,33,Male,57377.0,Punjab,Salary Account,221035.44,682.0,No Loan,0.0,0.0,No Loan,3,11,3392.86,2026-07-26,Medium Risk
CUST01657,39,Male,51918.5,Islamabad Capital Territory,Savings,281391.71,728.0,No Loan,0.0,0.0,No Loan,1,11,5009.34,2026-07-15,Low Risk
CUST01658,46,Female,94617.0,Islamabad Capital Territory,Salary Account,272718.28,626.0,Business Loan,4212663.02,18.58,Approved,5,10,5565.47,2026-06-28,Medium Risk
CUST01659,35,Male,55841.0,Sindh,Savings,179139.63,652.0,Personal Loan,1154194.99,13.48,Approved,3,14,3794.74,2026-08-22,Medium Risk
CUST01660,29,Male,20000.0,Balochistan,Current,48386.14,612.0,Car Loan,868476.88,13.03,Approved,2,10,1301.88,2026-07-27,Medium Risk
CUST01661,18,Female,20000.0,Punjab,Savings,7061.31,549.0,Business Loan,2008725.62,21.25,Pending,20,17,601.48,2026-08-24,High Risk
CUST01662,40,Female,60771.0,Khyber Pakhtunkhwa,Savings,218615.65,743.0,No Loan,0.0,0.0,No Loan,9,15,2156.3,2026-07-09,Low Risk
CUST01663,43,Female,51731.0,Punjab,Savings,133436.69,756.0,No Loan,0.0,0.0,No Loan,3,9,3254.28,2026-07-18,Low Risk
CUST01664,25,Male,20000.0,Punjab,Current,66043.91,611.0,Personal Loan,551463.42,19.95,Approved,3,9,1725.16,2026-06-30,Medium Risk
CUST01665,25,Male,91943.0,Sindh,Current,340128.7,703.0,Home Loan,4670511.12,9.23,Approved,2,13,5442.34,2026-07-26,Low Risk
CUST01666,57,Male,93567.0,Punjab,Savings,18447.64,716.0,Car Loan,847701.86,12.65,Approved,11,13,7740.2,2026-08-18,Low Risk
CUST01667,42,Male,96073.0,Punjab,Salary Account,197358.96,645.0,No Loan,0.0,0.0,No Loan,12,10,5208.25,2026-08-05,Medium Risk
CUST01668,37,Male,69100.0,Balochistan,Savings,98199.19,662.0,No Loan,0.0,0.0,No Loan,11,12,2491.03,2026-07-25,Medium Risk
CUST01669,33,Male,46638.0,Punjab,Current,204260.92,714.0,Business Loan,687454.84,21.0,Approved,0,10,4154.19,2026-07-29,Low Risk
CUST01670,40,Male,26413.0,Punjab,Salary Account,107792.15,627.0,No Loan,0.0,0.0,No Loan,1,13,911.96,2026-08-16,Medium Risk
CUST01671,41,Male,43427.0,Punjab,Savings,114277.07,699.0,No Loan,0.0,0.0,No Loan,5,10,1411.41,2026-07-22,Medium Risk
CUST01672,45,Male,75748.0,Sindh,Current,169311.11,712.0,No Loan,0.0,0.0,No Loan,5,7,112.89,2026-08-18,Low Risk
CUST01673,44,Male,28656.0,Punjab,Savings,54635.55,658.0,No Loan,0.0,0.0,No Loan,1,13,1991.62,2026-08-09,Medium Risk
CUST01674,29,Male,38149.0,Punjab,Savings,62258.29,665.0,Business Loan,3815606.31,17.43,Rejected,0,13,1768.06,2026-08-11,High Risk
CUST01675,56,Male,65852.0,Gilgit-Baltistan,Savings,143879.67,715.0,Personal Loan,1350701.79,10.65,Approved,3,11,2933.94,2026-07-18,Low Risk
CUST01676,33,Female,51918.5,Sindh,Fixed Deposit,68304.3,638.0,No Loan,0.0,0.0,No Loan,3,13,1430.1,2026-07-21,Medium Risk
CUST01677,34,Male,34209.0,Sindh,Savings,20071.91,686.0,Car Loan,1267533.46,8.77,Approved,14,11,1101.4,2026-07-31,Medium Risk
CUST01678,28,Male,45783.0,Khyber Pakhtunkhwa,Fixed Deposit,59792.3,731.0,No Loan,0.0,0.0,No Loan,5,16,1136.45,2026-07-08,Low Risk
CUST01679,37,Female,51918.5,Sindh,Salary Account,170868.39,503.0,Home Loan,1490881.96,21.03,Approved,3,19,4694.01,2026-07-30,High Risk
CUST01680,56,Male,57261.0,Khyber Pakhtunkhwa,Savings,155645.91,624.0,Business Loan,1095224.07,13.88,Approved,0,13,403.46,2026-07-01,Medium Risk
CUST01681,37,Male,76518.0,Punjab,Savings,148520.11,635.0,No Loan,0.0,0.0,No Loan,0,13,5973.94,2026-07-27,Medium Risk
CUST01682,35,Male,33300.0,Khyber Pakhtunkhwa,Current,94020.34,603.0,Car Loan,453004.48,17.8,Approved,0,11,941.25,2026-08-11,Medium Risk
CUST01683,27,Male,50763.0,Punjab,Savings,64892.58,575.0,Car Loan,186601.73,19.18,Approved,2,13,100.0,2026-07-13,High Risk
CUST01684,41,Male,57696.0,Punjab,Fixed Deposit,107933.38,556.0,Car Loan,572691.59,20.75,Approved,0,9,4010.42,2026-08-25,High Risk
CUST01685,34,Female,40131.0,Punjab,Savings,11524.18,693.0,Business Loan,2499971.13,14.29,Approved,4,9,2999.27,2026-08-06,Medium Risk
CUST01686,55,Male,90574.0,Punjab,Savings,219919.37,643.0,No Loan,0.0,0.0,No Loan,4,11,6525.91,2026-07-04,Medium Risk
CUST01687,33,Female,25091.0,Punjab,Savings,65460.67,505.0,Car Loan,1283569.25,11.52,Rejected,5,13,1138.17,2026-08-24,High Risk
CUST01688,37,Male,42849.0,Sindh,Current,135864.15,542.0,Car Loan,1324933.24,15.53,Rejected,2,11,3224.5,2026-07-20,High Risk
CUST01689,23,Female,23125.0,Punjab,Salary Account,79033.16,606.0,Personal Loan,208656.13,10.07,Approved,5,13,1657.12,2026-08-13,Medium Risk
CUST01690,46,Male,93965.0,Gilgit-Baltistan,Savings,153485.19,645.0,Car Loan,108113.38,21.46,Approved,0,7,6215.63,2026-07-17,Medium Risk
CUST01691,45,Female,28047.0,Punjab,Savings,51980.04,562.0,Business Loan,3340937.74,18.09,Closed,14,12,2099.66,2026-08-22,High Risk
CUST01692,25,Male,20000.0,Balochistan,Savings,30426.84,577.0,Car Loan,116354.94,15.38,Closed,19,12,949.23,2026-08-11,High Risk
CUST01693,36,Male,51422.0,Punjab,Savings,210267.75,743.0,Business Loan,66191.08,13.0,Approved,11,9,3663.09,2026-07-08,Low Risk
CUST01694,38,Male,22232.0,Punjab,Savings,83737.52,582.0,Home Loan,1946608.12,14.44,Approved,5,15,1252.67,2026-07-27,Medium Risk
CUST01695,36,Female,44882.0,Sindh,Savings,84169.41,738.0,Business Loan,3415881.55,13.39,Approved,0,12,2144.36,2026-07-27,Low Risk
CUST01696,33,Male,84008.0,Punjab,Savings,321519.29,739.0,No Loan,0.0,0.0,No Loan,6,9,4162.07,2026-06-29,Low Risk
CUST01697,39,Male,20000.0,Khyber Pakhtunkhwa,Savings,18834.74,651.0,No Loan,0.0,0.0,No Loan,2,13,857.52,2026-07-05,Medium Risk
CUST01698,21,Male,38744.0,Punjab,Fixed Deposit,0.0,730.0,Home Loan,2400711.96,19.96,Closed,4,15,1836.85,2026-07-16,Low Risk
CUST01699,38,Female,68201.0,Khyber Pakhtunkhwa,Current,112546.23,717.0,Car Loan,1286884.69,18.38,Approved,3,14,4781.45,2026-07-25,Low Risk
CUST01700,20,Male,48236.0,Punjab,Fixed Deposit,125135.53,582.0,No Loan,0.0,0.0,No Loan,2,10,741.24,2026-07-24,Medium Risk
CUST01701,23,Male,39669.0,Balochistan,Savings,97240.85,620.0,No Loan,0.0,0.0,No Loan,6,16,1065.16,2026-08-02,Medium Risk
CUST01702,47,Female,57502.0,Punjab,Savings,23726.16,770.0,Car Loan,1435859.88,16.45,Approved,3,13,4153.78,2026-07-27,Low Risk
CUST01703,32,Male,64645.0,Punjab,Savings,281288.4,622.0,No Loan,0.0,0.0,No Loan,2,7,2480.74,2026-07-16,Medium Risk
CUST01704,42,Male,44605.0,Punjab,Salary Account,130650.02,749.0,No Loan,0.0,0.0,No Loan,6,12,1002.02,2026-08-02,Low Risk
CUST01705,25,Female,71198.0,Punjab,Savings,194276.74,520.0,Business Loan,411994.69,16.22,Rejected,2,11,4502.46,2026-07-06,High Risk
CUST01706,32,Female,76894.0,Sindh,Current,324156.03,645.0,Car Loan,294071.49,20.77,Approved,9,9,3108.82,2026-08-25,Medium Risk
CUST01707,36,Male,20000.0,Gilgit-Baltistan,Savings,49000.44,622.0,Personal Loan,1327875.89,18.67,Approved,5,7,1172.01,2026-08-10,Medium Risk
CUST01708,42,Male,62694.0,Gilgit-Baltistan,Salary Account,56347.09,696.0,Home Loan,1034162.42,15.35,Pending,3,7,2470.61,2026-07-14,Medium Risk
CUST01709,56,Female,120335.0,Punjab,Fixed Deposit,552378.01,693.0,No Loan,0.0,0.0,No Loan,5,14,7311.76,2026-07-17,Medium Risk
CUST01710,18,Female,44975.0,Sindh,Savings,113670.77,699.0,Business Loan,2573550.0,17.41,Closed,0,15,1951.59,2026-08-15,Medium Risk
